asset_path,object_path,active_self,components,network_transform,mesh_local_max_abs
"Assets/_Project/Prefabs/NPC_ZONES/Pad_01.prefab","Pad_01[0]",true,"UnityEngine.Transform;UnityEngine.BoxCollider;ProjectC.Docking.Stations.DockingPadTriggerBox;ProjectC.Docking.Stations.PadTriggerReference;ProjectC.Docking.Stations.DockPadVisualMarker","",
"Assets/_Project/Prefabs/NPC_ZONES/Pad_01.prefab","Pad_01[0]/Empty_visual[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.BoxCollider","",0.5
"Assets/_Project/Prefabs/NPC_ZONES/RepairManager.prefab","RepairManager[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.CapsuleCollider;ProjectC.Ship.RepairManager","",1
"Assets/_Project/Prefabs/NetworkChestContainer_Test.prefab","NetworkChestContainer_Test[0]",false,"UnityEngine.Transform;Unity.Netcode.NetworkObject;ProjectC.World.Chest.NetworkChestContainer;UnityEngine.BoxCollider","",
"Assets/_Project/Prefabs/NetworkChestContainer_Test.prefab","NetworkChestContainer_Test[0]/Visual[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.5
"Assets/_Project/Prefabs/NetworkPlayer.prefab","NetworkPlayer[0]",true,"UnityEngine.Transform;Unity.Netcode.NetworkObject;Unity.Netcode.Components.NetworkTransform;ProjectC.Player.NetworkPlayer;UnityEngine.CharacterController;ProjectC.Player.PlayerInputReader;ProjectC.Player.CharacterEquipmentVisualApplier;ProjectC.Player.CharacterCustomisationApplier;ProjectC.Player.PlayerRespawnTracker;ProjectC.Rendering.EdgeDetectionTarget","authority=Owner;local=False;interpolate=True;half=False",
"Assets/_Project/Prefabs/NetworkPlayer.prefab","NetworkPlayer[0]/Visual_Model[0]/Body[0]/HumanM_BodyMesh[0]",true,"UnityEngine.Transform;UnityEngine.SkinnedMeshRenderer","",1.8182574510574341
"Assets/_Project/Prefabs/PickupItem_Test.prefab","PickupItem_Test[0]",true,"UnityEngine.Transform;Unity.Netcode.NetworkObject;ProjectC.Items.PickupItem;UnityEngine.BoxCollider","",
"Assets/_Project/Prefabs/PickupItem_Test.prefab","PickupItem_Test[0]/Visual[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.5
"Assets/_Project/Prefabs/PlayerSpawner.prefab","PlayerSpawner[0]",true,"UnityEngine.Transform;Unity.Netcode.NetworkObject;ProjectC.Network.NetworkPlayerSpawner;UnityEngine.CharacterController;ProjectC.Player.NetworkPlayer","",
"Assets/_Project/Prefabs/PlayerSpawner.prefab","PlayerSpawner[0]/Capsule[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.CapsuleCollider","",1
"Assets/_Project/Prefabs/ResourceNode_Default.prefab","ResourceNode_Default[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;Unity.Netcode.NetworkObject;ProjectC.ResourceNode.ResourceNode;ProjectC.MetaRequirement.MetaRequirement","",0.5
"Assets/_Project/Prefabs/SPAWN_TEST.prefab","SPAWN_TEST[0]",false,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;Unity.AI.Navigation.NavMeshSurface;Unity.Netcode.NetworkObject;ProjectC.AI.NpcSpawner","",1
"Assets/_Project/Prefabs/SPAWN_TEST.prefab","SPAWN_TEST[0]/SPawntimer[2]",true,"UnityEngine.Transform;ProjectC.AI.SpawnRestartTimer","",
"Assets/_Project/Prefabs/SPAWN_TEST.prefab","SPAWN_TEST[0]/Spawnevent[3]",true,"UnityEngine.Transform;ProjectC.AI.SpawnRestartUnityEvent","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]",true,"UnityEngine.Transform;UnityEngine.Rigidbody;Unity.Netcode.NetworkObject;ProjectC.Player.ShipController;Unity.Netcode.Components.NetworkTransform;ProjectC.Ship.ShipFuelSystem;ProjectC.Ship.ShipModuleManager;ProjectC.Ship.MeziyModuleActivator;ProjectC.Ship.Combat.ShipHull;ProjectC.Ship.ShipModuleVisualApplier;ProjectC.Ship.Key.ShipOwnershipRequirement;ProjectC.Player.ShipInputReader;ProjectC.PeacefulShip.Stations.NpcShipController;ProjectC.PeacefulShip.Stations.NpcProximityZone;ProjectC.Ship.ShipDeckNav;ProjectC.AI.NpcSpawner;ProjectC.Ship.ShipRootReference;ProjectC.PeacefulShip.Crew.ShipCrewSpawner","authority=Owner;local=False;interpolate=True;half=False",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/PilotSeat[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.PilotSeatController;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Door[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.DoorController;ProjectC.Ship.ShipRootReference;ProjectC.Ship.ShipPartShake","",0.5
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/DeckNavSurface[2]",true,"UnityEngine.Transform;Unity.AI.Navigation.NavMeshSurface","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/ShipCargoVisual[3]",true,"UnityEngine.Transform;UnityEngine.BoxCollider;ProjectC.Ship.Cargo.ShipCargoVisual;ProjectC.Ship.ShipRootReference","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Exchanger[4]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.SphereCollider;ProjectC.Ship.ShipRootReference;ProjectC.Ship.Cargo.ShipCargoConsole","",1.0000004768371582
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_Engine[5]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot;ProjectC.Ship.Engine.EngineThrusterVisual;ProjectC.Ship.ShipPartShake;ProjectC.Ship.ShipRootReference","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_Engine[5]/EngineVisuals[1]/Cylinder[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.CapsuleCollider","",0.5
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_Engine[5]/EngineVisuals[1]/Cube[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer","",0.5
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_MODULE_LIFT_ENH[6]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_MODULE_MEZIY_PITCH[7]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_MODULE_MEZIY_ROLL[8]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_MODULE_MEZIY_THRUST[9]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_MODULE_MEZIY_YAW[10]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_MODULE_PITCH_ENH[11]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_MODULE_ROLL[12]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_MODULE_YAW_ENH[13]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/Slot_cargo[14]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/DONT-DELETE-NPC REFERENCE SHIP.prefab","DONT-DELETE-NPC REFERENCE SHIP[0]/platform[15]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.BoxCollider;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;UnityEngine.Rigidbody;Unity.Netcode.NetworkObject;ProjectC.Player.ShipController;Unity.Netcode.Components.NetworkTransform;ProjectC.Ship.ShipFuelSystem;ProjectC.Ship.ShipModuleManager;ProjectC.Ship.MeziyModuleActivator;ProjectC.Ship.Key.ShipOwnershipRequirement;ProjectC.Ship.Combat.ShipHull;ProjectC.Ship.ShipModuleVisualApplier;ProjectC.Ship.ShipRootReference;ProjectC.Player.ShipInputReader;ProjectC.Ship.ShipModuleServer;ProjectC.World.Clouds.ShipWakeCloudCutter","authority=Owner;local=False;interpolate=True;half=False",0.5
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/PilotSeat[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.BoxCollider;ProjectC.Ship.PilotSeatController;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_MODULE_LIFT_ENH[1]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_MODULE_MEZIY_PITCH[2]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_MODULE_MEZIY_ROLL[3]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_MODULE_MEZIY_THRUST[4]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_MODULE_MEZIY_YAW[5]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_MODULE_PITCH_ENH[6]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_MODULE_ROLL[7]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_MODULE_YAW_ENH[8]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_cargo[9]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/CargoVisual[10]",true,"UnityEngine.Transform;ProjectC.Ship.Cargo.ShipCargoVisual;ProjectC.Ship.ShipRootReference;UnityEngine.BoxCollider","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot;ProjectC.Ship.Engine.EngineThrusterVisual;ProjectC.Ship.ShipPartShake","",
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_ARMOR_LEFT[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0058999997563660145
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_ARMOR_RIGHT[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0058999997563660145
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_ARMOR_TOP[2]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.006750000175088644
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_COOLING_SLAT_L_1[3]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0011999999405816197
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_COOLING_SLAT_L_2[4]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0011999999405816197
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_COOLING_SLAT_L_3[5]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0011999999405816197
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_COOLING_SLAT_L_4[6]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0011999999405816197
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_COOLING_SLAT_R_1[7]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0011999999405816197
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_COOLING_SLAT_R_2[8]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0011999999405816197
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_COOLING_SLAT_R_3[9]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0011999999405816197
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_COOLING_SLAT_R_4[10]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0011999999405816197
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_DRIVE_COUPLING[11]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0027000000700354576
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_DRIVE_COUPLING_RING[12]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0030999998562037945
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_EXHAUST_BAND_01[13]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0017099999822676182
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_EXHAUST_BAND_02[14]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0017099999822676182
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_EXHAUST_BAND_03[15]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0017099999822676182
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_EXHAUST_CAP[16]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.001500000013038516
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_EXHAUST_STACK[17]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0057499995455145836
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_EXHAUST_SUPPORT_BRACE[18]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0015999999595806003
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_EXHAUST_SUPPORT_PAD[19]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0010999999940395355
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_HEAT_SHIELD[20]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0046000001020729542
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_HEAT_SHIELD_RIB_1.58[21]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0030000000260770321
"Assets/_Project/Prefabs/Ships/Ship_Light_root (копия с компьютера DESKTOP-K00O7HK).prefab","Ship_Light_root (копия с компьютера DESKTOP-K00O7HK)[0]/Slot_Engine[11]/project-c_ship_light_base_MOTOR_GameReady[0]/ENGINE_HEAT_SHIELD_RIB_1.82[22]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer","",0.0030000000260770321
