questId,displayName,description,faction,oneShot,prereqQuest,stageNum,stageId,stageDescription,onEnterActions,objectiveType,objectiveId,itemName,npcId,npcDisplayName,npcFaction,qty,onCompleteActions,rewardCR,rewardRep,rewardItems
q_003_3,Задание #4 от Профсоюз «Свободное Небо»,Возьмите задание у Профсоюз «Свободное Небо» и выполните его,FreeTraders,,,4,gather_3_4,Найдите Canvas Backpack в количестве 3 шт.,,HaveItem,obj_q_003_3_s4,Canvas Backpack,npc_003,Профсоюз «Свободное Небо»,FreeTraders,3,,,,
q_003_3,Задание #4 от Профсоюз «Свободное Небо»,Возьмите задание у Профсоюз «Свободное Небо» и выполните его,FreeTraders,,,5,talk_3_5,Передайте сообщение Профсоюз «Свободное Небо»,,TalkToNpc,obj_q_003_3_s5,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,GiveCredits::75;AddReputation::10:FreeTraders;GiveItem:Canvas Tarpaulin::1,75,FreeTraders:10,Canvas Tarpaulin:1
q_003_4,Помощь Профсоюз «Свободное Небо»,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,0,talk_4_0,Обсудите детали с Профсоюз «Свободное Небо»,,TalkToNpc,obj_q_003_4_s0,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,,,,
q_003_4,Помощь Профсоюз «Свободное Небо»,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,1,talk_4_1,Поговорите с Джо,,TalkToNpc,obj_q_003_4_s1,,npc_016,Джо,FreeTraders,1,,,,
q_003_4,Помощь Профсоюз «Свободное Небо»,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,2,gather_4_2,"Соберите Rifle ""GS-1"" (4 шт.)",,HaveItem,obj_q_003_4_s2,"Rifle ""GS-1""",npc_003,Профсоюз «Свободное Небо»,FreeTraders,4,,,,
q_003_4,Помощь Профсоюз «Свободное Небо»,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,3,gather_4_3,Раздобудьте Pilot's License (1 шт.),,HaveItem,obj_q_003_4_s3,Pilot's License,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,,,,
q_003_4,Помощь Профсоюз «Свободное Небо»,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,4,talk_4_4,Встретьтесь с Сэм Ландау для получения указаний,,TalkToNpc,obj_q_003_4_s4,,npc_042,Сэм Ландау,FreeTraders,1,,,,
q_003_4,Помощь Профсоюз «Свободное Небо»,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,5,talk_4_5,Обсудите детали с Профсоюз «Свободное Небо»,,TalkToNpc,obj_q_003_4_s5,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,GiveCredits::500;AddReputation::50:FreeTraders,500,FreeTraders:50,
q_003_5,Профсоюз «Свободное Небо»: Неотложное задание,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,0,talk_5_0,Обсудите детали с Профсоюз «Свободное Небо»,,TalkToNpc,obj_q_003_5_s0,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,,,,
q_003_5,Профсоюз «Свободное Небо»: Неотложное задание,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,1,talk_5_1,Передайте сообщение Профсоюз «Свободное Небо»,,TalkToNpc,obj_q_003_5_s1,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,,,,
q_003_5,Профсоюз «Свободное Небо»: Неотложное задание,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,2,gather_5_2,Добудьте Pilot's License — требуется 2 шт.,,HaveItem,obj_q_003_5_s2,Pilot's License,npc_003,Профсоюз «Свободное Небо»,FreeTraders,2,,,,
q_003_5,Профсоюз «Свободное Небо»: Неотложное задание,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,3,gather_5_3,Добудьте Navigator's Wristwatch — требуется 2 шт.,,HaveItem,obj_q_003_5_s3,Navigator's Wristwatch,npc_003,Профсоюз «Свободное Небо»,FreeTraders,2,,,,
q_003_5,Профсоюз «Свободное Небо»: Неотложное задание,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,4,gather_5_4,Соберите Hemp Rope (2 шт.),,HaveItem,obj_q_003_5_s4,Hemp Rope,npc_003,Профсоюз «Свободное Небо»,FreeTraders,2,,,,
q_003_5,Профсоюз «Свободное Небо»: Неотложное задание,Профсоюз «Свободное Небо» ищет надёжного курьера для Свободные Торговцы,FreeTraders,,,5,talk_5_5,Найдите Профсоюз «Свободное Небо» и узнайте информацию,,TalkToNpc,obj_q_003_5_s5,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,GiveCredits::25;AddReputation::25:FreeTraders;GiveItem:Storm Backpack::2,25,FreeTraders:25,Storm Backpack:2
q_003_6,Поручение: Встреча Профсоюз «Свободное Небо»,Срочное поручение от Профсоюз «Свободное Небо» (Свободные Торговцы),FreeTraders,,q_003_5,0,talk_6_0,Поговорите с Профсоюз «Свободное Небо»,,TalkToNpc,obj_q_003_6_s0,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,,,,
q_003_6,Поручение: Встреча Профсоюз «Свободное Небо»,Срочное поручение от Профсоюз «Свободное Небо» (Свободные Торговцы),FreeTraders,,q_003_5,1,talk_6_1,Обсудите детали с Фред Ножас,,TalkToNpc,obj_q_003_6_s1,,npc_038,Фред Ножас,FreeTraders,1,,,,
q_003_6,Поручение: Встреча Профсоюз «Свободное Небо»,Срочное поручение от Профсоюз «Свободное Небо» (Свободные Торговцы),FreeTraders,,q_003_5,2,gather_6_2,Соберите Storm Backpack (5 шт.),,HaveItem,obj_q_003_6_s2,Storm Backpack,npc_003,Профсоюз «Свободное Небо»,FreeTraders,5,,,,
q_003_6,Поручение: Встреча Профсоюз «Свободное Небо»,Срочное поручение от Профсоюз «Свободное Небо» (Свободные Торговцы),FreeTraders,,q_003_5,3,talk_6_3,Обсудите детали с Артур,,TalkToNpc,obj_q_003_6_s3,,npc_007,Артур,FreeTraders,1,,,,
q_003_6,Поручение: Встреча Профсоюз «Свободное Небо»,Срочное поручение от Профсоюз «Свободное Небо» (Свободные Торговцы),FreeTraders,,q_003_5,4,gather_6_4,"Соберите Rifle ""GS-1"" (4 шт.)",,HaveItem,obj_q_003_6_s4,"Rifle ""GS-1""",npc_003,Профсоюз «Свободное Небо»,FreeTraders,4,,,,
q_003_6,Поручение: Встреча Профсоюз «Свободное Небо»,Срочное поручение от Профсоюз «Свободное Небо» (Свободные Торговцы),FreeTraders,,q_003_5,5,talk_6_5,Встретьтесь с Профсоюз «Свободное Небо» для получения указаний,,TalkToNpc,obj_q_003_6_s5,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,GiveCredits::300;AddReputation::5:FreeTraders,300,FreeTraders:5,
q_003_7,Помощь Профсоюз «Свободное Небо»,Свободные Торговцы нуждается в вашей помощи — Профсоюз «Свободное Небо» ждёт,FreeTraders,,,0,talk_7_0,Найдите Профсоюз «Свободное Небо» и узнайте информацию,,TalkToNpc,obj_q_003_7_s0,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,,,,
q_003_7,Помощь Профсоюз «Свободное Небо»,Свободные Торговцы нуждается в вашей помощи — Профсоюз «Свободное Небо» ждёт,FreeTraders,,,1,gather_7_1,Добудьте Navigator's Wristwatch — требуется 4 шт.,,HaveItem,obj_q_003_7_s1,Navigator's Wristwatch,npc_003,Профсоюз «Свободное Небо»,FreeTraders,4,,,,
q_003_7,Помощь Профсоюз «Свободное Небо»,Свободные Торговцы нуждается в вашей помощи — Профсоюз «Свободное Небо» ждёт,FreeTraders,,,2,talk_7_2,Обсудите детали с Профсоюз «Свободное Небо»,,TalkToNpc,obj_q_003_7_s2,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,,,,
q_003_7,Помощь Профсоюз «Свободное Небо»,Свободные Торговцы нуждается в вашей помощи — Профсоюз «Свободное Небо» ждёт,FreeTraders,,,3,talk_7_3,Обсудите детали с Профсоюз «Свободное Небо»,,TalkToNpc,obj_q_003_7_s3,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,,,,
q_003_7,Помощь Профсоюз «Свободное Небо»,Свободные Торговцы нуждается в вашей помощи — Профсоюз «Свободное Небо» ждёт,FreeTraders,,,4,gather_7_4,Найдите Leather Wallet в количестве 2 шт.,,HaveItem,obj_q_003_7_s4,Leather Wallet,npc_003,Профсоюз «Свободное Небо»,FreeTraders,2,,,,
q_003_7,Помощь Профсоюз «Свободное Небо»,Свободные Торговцы нуждается в вашей помощи — Профсоюз «Свободное Небо» ждёт,FreeTraders,,,5,gather_7_5,Соберите Canvas Tarpaulin (1 шт.),,HaveItem,obj_q_003_7_s5,Canvas Tarpaulin,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,,,,
q_003_7,Помощь Профсоюз «Свободное Небо»,Свободные Торговцы нуждается в вашей помощи — Профсоюз «Свободное Небо» ждёт,FreeTraders,,,6,talk_7_6,Найдите Профсоюз «Свободное Небо» и узнайте информацию,,TalkToNpc,obj_q_003_7_s6,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,GiveCredits::50;AddReputation::25:FreeTraders;GiveItem:Canvas Backpack::1,50,FreeTraders:25,Canvas Backpack:1
q_003_8,Поручение: Поиск Профсоюз «Свободное Небо»,Свободные Торговцы нуждается в вашей помощи — Профсоюз «Свободное Небо» ждёт,FreeTraders,,,0,talk_8_0,Поговорите с Профсоюз «Свободное Небо»,,TalkToNpc,obj_q_003_8_s0,,npc_003,Профсоюз «Свободное Небо»,FreeTraders,1,,,,
q_003_8,Поручение: Поиск Профсоюз «Свободное Небо»,Свободные Торговцы нуждается в вашей помощи — Профсоюз «Свободное Небо» ждёт,FreeTraders,,,1,gather_8_1,Раздобудьте Canvas Tarpaulin (3 шт.),,HaveItem,obj_q_003_8_s1,Canvas Tarpaulin,npc_003,Профсоюз «Свободное Небо»,FreeTraders,3,,,,
